"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU102",0.000228154232261008,0.00266747961283439,0.00267215348849638,6.6577896138482e-05,4.93664637156492e-05,1.62373247383761e-05,0.000955462058098798,0.000225326723749437,0,0,0,3.00851409488853e-05,0.000414570781051351,0.001488572638495,0.000338165340307054,0.000180448414309559,0.000822146271566658,0.00341673267172964,9.15667063455728e-05,0.00194272106285643,0.000536912751677852,0.00129865311120181,0,0.000388494351292132,8.52079072937969e-05,0.000659887819070758,2.4548311076198e-05,0.00136753553520368,0.000143901456282738,0.00707749301926958,0.000314430095451993,0.00198129656046917,0,0,0,0.000186811133943583,0.000278076452486004,0.000241271500809265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863930885529158,0.000194133634534609,8.95816536773269e-05,0,0,0,0.000140373041357407,0.000693285958792816,0.000528367889807966,0.000345259160157093,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","?"
"OTU439",0,0,0,0,0,8.11866236918805e-06,1.67624922473473e-05,0,0,0,0,0,0,1.28325227456466e-05,0.000225443560204703,0,7.04696804199993e-05,6.21224122132662e-05,0,0,2.06504904491482e-05,3.7104374605766e-05,0,0,2.13019768234492e-05,0,0,0,0,0,0,3.96259312093834e-05,0,0,0,0,0,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7648512230419e-05,0,0,0,0,0,0,5.46587472215137e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella micans"
"OTU164",0.000709813167034249,0,0.000160329209309783,0.000754549489569463,0,1.62373247383761e-05,0.000167624922473473,3.75544539582394e-05,1.39604361240245e-05,0.000720361713541268,0.000141843971631206,6.01702818977707e-05,0.000138190260350451,0.000795616410230087,0,0.000169170388415212,0.000692951857463326,0.00156859090838497,0.00192290083325703,0,0.000144553433144037,0.000482356869874958,5.17812758906379e-05,3.10795481033706e-05,0.0012994205862304,0.000209964306067968,0.000319128043990573,0.0015125771828768,7.67474433507934e-05,0.000193525199745653,0.000157215047725997,0.0019020446980504,0,0,0,0,0,0.000864556211233199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,5.29455366912569e-05,0,0,0,0,1.75466301696759e-05,0.000194986675910479,0.000619465801843822,0.00038841655517673,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oulorum"
"OTU420",2.53504702512232e-05,1.52427406447679e-05,8.01646046548914e-05,0,0,0,0,0,0,0,0,0,0,5.13300909825863e-05,2.25443560204703e-05,0,3.52348402099996e-05,3.10612061066331e-05,0,0,2.06504904491482e-05,3.7104374605766e-05,0,0.000108778418361797,0,2.99949008668526e-05,0,0.000165761883054992,0,0,8.98371701291409e-05,3.96259312093834e-05,0,0,0,0,0,0,0,0,0,0,3.55669369753877e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82195824071712e-05,4.31573950196366e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oulorum"
"OTU262",2.53504702512232e-05,7.62137032238396e-05,0.000347379953504529,0.000754549489569463,0,0,0.000201149906968168,9.38861348955986e-05,4.18813083720735e-05,0,3.54609929078014e-05,0,2.76380520700901e-05,7.69951364738794e-05,0.000338165340307054,3.38340776830424e-05,0.00037583829557333,0.000481448694652813,0,0.000188005264147396,2.06504904491482e-05,0.000148417498423064,0,0,0.000170415814587594,0,2.4548311076198e-05,0.000352244001491857,9.59343041884917e-06,0,0,0.000237755587256301,0,0,0,0,0,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29455366912569e-05,0,0,0,0,0,2.16651862122755e-05,0.000127537076850199,0.000151050882568728,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella baroniae"
"OTU517",0,0.000350583034829662,0,0,0,0,0,0,0,0,0,0,0,0,6.76330680614108e-05,2.25560517886949e-05,2.34898934733331e-05,3.10612061066331e-05,0,0,0.000433660299432112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237365672608001,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU14",0.0357441630542247,0.00196631354317506,0.0266680918151939,0.0352418996893031,0,0.000909290185349062,0.106274200848182,0.0193405437884933,0.000167525233488294,0.0577668786880221,0.00230496453900709,0.0133578025813051,0.00298490962356973,0.0498415183440913,0.000563608900511757,0.0548675959760004,0.0548723911537061,0.0202053145723648,0.0542990568629246,0.00313342106912327,0.0253381517811048,0.0598493562391006,0.0376190969345485,0.0196267346272785,0.103761929107021,0.0117580011398062,0.033115671641791,0.0449629107786664,0.000738694142251386,0.0135191175250892,0.013228523301516,0.0526232366460612,0.000724142092770648,0,2.42283277608179e-05,0.00971417896506632,0.000444922323977606,0.0126265418756849,0,0,0,0,0.0083582301892161,0,0,0,5.00801282051282e-05,1.03702167375298e-05,0,0,0,0,0,0,0.00223836638523464,0.00035297024460838,0.00013437248051599,0,8.36739560628057e-06,0,3.50932603393518e-05,0.00359642091123773,0.0491199941697336,0.00638729446290622,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella histicola"
"OTU118",0.00172383197708317,9.14564438686076e-05,0.000320658418619566,0.00168664003550821,0,8.93052860610686e-05,0.000335249844946947,0.000826197987081268,4.18813083720735e-05,0.00124147444248601,0.000407801418439716,0.000180510845693312,0.000276380520700901,0.00115492704710819,6.76330680614108e-05,0.001330807055533,0.00421643587846329,0.002158753824411,0.00155663400787474,0.000188005264147396,0.00140423335054208,0.00107602686356721,0.00352112676056338,0.000170937514568538,0.000915985003408316,0.00116980113380725,0.00103102906520031,0.00078736894451121,0.000105527734607341,0.00143761576953913,0.000314430095451993,0.00130765572990965,0,0,0,0.00130767793760508,3.70768603314671e-05,0.00131694027525057,0,0,0,0,7.11338739507754e-05,0,0,0,5.00801282051282e-05,0,0,0,0,0,0,0,7.85391714117416e-05,0,2.23954134193317e-05,0,0,0,0,0.000368308165608683,0.00214991072404621,0.000561046135255276,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU149",0.00162243009607828,0.000106699184513376,0.00106886139539855,0.00179760319573901,0,4.05933118459403e-05,0.000787837135625325,0.000225326723749437,1.39604361240245e-05,0.000689708023603341,0.000602836879432624,0,5.52761041401802e-05,0.00138591245652983,0,0.00053006721703433,0.00387583242309996,0.00130457065647859,0.000732533650764582,0,0.000185854414042334,0.00281993247003822,0.00113918806959403,0.00029525570698202,0.00170415814587594,0.000239959206934821,0.00157109190887667,0.00118105341676681,3.83737216753967e-05,0.00107821182715435,0.000247052217855138,0.000911396417815819,8.0460232530072e-05,0,0,0.000560433401830749,0,0.0010052979200386,0,0,0,0,0.000177834684876938,0,0,0,0,0,0,0,0,0,0,0,0,1.7648512230419e-05,0,0,0,0,0,4.3330372424551e-05,0.00114783369165179,0.00012947218505891,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU498",0,0,2.67215348849638e-05,0,0,0,3.35249844946947e-05,0,2.7920872248049e-05,0,0,0,0,0,4.50887120409406e-05,0,1.17449467366665e-05,0,0,0,0,3.7104374605766e-05,0,0,0,0,0,0.000124321412291244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7648512230419e-05,0,0,0,0,0,2.16651862122755e-05,1.82195824071712e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","?"
"OTU379",0,3.04854812895359e-05,0,6.6577896138482e-05,0,0,0.000217912399215515,0,0,3.06536899379263e-05,0.000124113475177305,0.000120340563795541,0.00011055220828036,0.000115492704710819,0.000112721780102351,2.25560517886949e-05,0.000105704520629999,7.76530152665828e-05,9.15667063455728e-05,0,2.06504904491482e-05,7.4208749211532e-05,0,1.55397740516853e-05,2.13019768234492e-05,8.99847026005579e-05,7.36449332285939e-05,2.07202353818739e-05,0,8.29393713195654e-05,4.49185850645705e-05,3.96259312093834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23954134193317e-05,0,0,0,0,0,7.28783296286849e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU510",7.60514107536695e-05,0,2.67215348849638e-05,2.21926320461607e-05,0,0,1.67624922473473e-05,0,0,6.13073798758525e-05,3.54609929078014e-05,0,0,1.28325227456466e-05,2.25443560204703e-05,1.12780258943475e-05,3.52348402099996e-05,3.10612061066331e-05,0.000183133412691146,0,0,0.000148417498423064,0,0,0,5.99898017337053e-05,0,2.07202353818739e-05,0,0,2.24592925322852e-05,3.96259312093834e-05,0,0,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46587472215137e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU306",0,0,0,0,0,7.30679613226925e-05,0,0,0,1.53268449689631e-05,7.09219858156028e-05,0,0.000248742468630811,0,0.000135266136122822,0,0,0,0.000274700119036718,0,0,0,0,0,0.000149113837764145,0,0,4.14404707637479e-05,0.000124714595445039,0.00160349451217826,0,0,0,0,0,0,0,6.03178752023162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella fusca"
"OTU752",0,0,0,0,0,8.11866236918805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU15",0.0417522245037645,0.00189009983995122,0.0179568714426957,0.0618508655126498,0.000345565246009544,0.00315815966161415,0.00928642070503042,0.0381365479945922,0.000167525233488294,0.0423787263391831,0.028741134751773,0.0437437949396793,0.0179094577414184,0.0179783643666508,0.010979101381969,0.0764199034600983,0.0155385645326098,0.0607246579384677,0.0153832066660562,0.00119070000626684,0.012823954568921,0.0496085488479092,0.00119096934548467,0.00864011437273702,0.0221114519427403,0.0551006328924083,0.0484092694422624,0.0494177613857693,0.00101690362439801,0.0216195294573,0.00691746209994385,0.0780630844824853,0.000181035523192662,3.18775900541919e-05,0,0.0113954791705586,0.018575507026065,0.024790646708152,0,0,0,0,0.00558400910513587,0,0,0,0.000250400641025641,2.07404334750596e-05,0,0,7.27219838557196e-05,0,0,0,0.00329864519929315,0.00151777205181603,0.00309056705186778,0,0,5.78285383836924e-05,0.000561492165429629,0.00931603007127846,0.029479284334803,0.0570540762159596,0,0,0,0,0,5.34287927764272e-05,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella melaninogenica"
"OTU203",7.60514107536695e-05,0,0,0,0,1.62373247383761e-05,0.000117337445731431,1.87772269791197e-05,8.37626167441471e-05,0.000137941604720668,0,0,0.000773865457962523,0,0,0,0.0120738052452932,0,0,0,8.26019617965927e-05,0.000519461244480724,0,3.10795481033706e-05,0,0.00116980113380725,0,0,0,0,2.24592925322852e-05,0,0,0,0,0,0,0.00195027796487489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,1.7648512230419e-05,0,0,0,0,1.75466301696759e-05,0,0.000109317494443027,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella scopos"
"OTU139",5.07009405024463e-05,0.00227116835607042,0.00149640595355797,2.21926320461607e-05,0,0,0.000150862430226126,0.000187772269791197,0.000321090030852564,1.53268449689631e-05,1.77304964539007e-05,0,0.00011055220828036,0.00037214315962375,0.000338165340307054,0.000225560517886949,0.0034412693938433,0.00352544689310286,9.15667063455728e-05,0.000313342106912327,0.00165203923593185,0.00385885495899967,2.5890637945319e-05,0,0.000234321745057941,0.000869852125138726,4.90966221523959e-05,0.00171977953669554,0.000278209482146626,0.000359403942384783,0.000404267265581134,0.00225867807893485,0,0,0,0.000560433401830749,5.56152904972007e-05,0.000331748313612739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,1.7648512230419e-05,0.000156767893935322,0,0,0,0,0.000454968910457785,0.0022774478008964,0.000409995252686548,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella denticola"
"OTU407",0,0,0,0,0,0,0,0,0,0,3.54609929078014e-05,0,0,0,9.01774240818811e-05,0,0,3.10612061066331e-05,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,3.52970244608379e-05,0,0,0,0,0,0,3.64391648143425e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU587",0,0,0,0,0,0,6.70499689893893e-05,0,0,0,0,0,0,1.28325227456466e-05,0,1.12780258943475e-05,1.17449467366665e-05,1.55306030533166e-05,0,0,2.06504904491482e-05,0,0,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","?"
"OTU356",0,1.52427406447679e-05,2.67215348849638e-05,0,0,0,8.38124612367367e-05,0,5.58417444960981e-05,0,0,0,0,1.28325227456466e-05,4.50887120409406e-05,1.12780258943475e-05,0.000152684307576665,0.000186367236639799,0,6.26684213824654e-05,2.06504904491482e-05,0.000333939371451894,0,3.10795481033706e-05,0,0.000179969405201116,0,0.000248642824582487,1.91868608376983e-05,0,6.73778775968557e-05,0,0,0,0,0,0,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109317494443027,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU470",0,3.04854812895359e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,4.69797869466662e-05,6.21224122132662e-05,0.000640966944419009,0,6.19514713474445e-05,0,0,0,0,2.99949008668526e-05,0,8.28809415274958e-05,0,0,0,0,0,0,0,0.000186811133943583,0,1.0052979200386e-05,0,0,0,0,3.55669369753877e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75466301696759e-05,0,3.64391648143425e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU386",2.53504702512232e-05,1.52427406447679e-05,0,0.000155348424323125,0,0,3.35249844946947e-05,0,0,1.53268449689631e-05,8.86524822695036e-05,3.00851409488853e-05,8.29141562102703e-05,0.000128325227456466,2.25443560204703e-05,2.25560517886949e-05,4.69797869466662e-05,9.31836183198994e-05,0,0,0.000123902942694889,0,0,6.21590962067412e-05,2.13019768234492e-05,2.99949008668526e-05,2.4548311076198e-05,0,0,0.000110585828426087,0,3.96259312093834e-05,0,0,0,0,0,3.01589376011581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,1.7648512230419e-05,0,0,0,0,0,2.16651862122755e-05,5.46587472215137e-05,4.31573950196366e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","uncultured Prevotella sp."
"OTU219",0.000557710345526909,0,0.000133607674424819,0.000266311584553928,0,0,0.000117337445731431,0.000337990085624155,0,0.000429151659130968,0,0,0,0,0,9.02242071547796e-05,0.000575502390096661,0.000403795679386231,0.000732533650764582,0,2.06504904491482e-05,0.00122444436199028,7.76719138359569e-05,4.66193221550559e-05,0.00242842535787321,2.99949008668526e-05,9.81932443047918e-05,0.000870249886038705,2.87802912565475e-05,5.52929142130436e-05,8.98371701291409e-05,0.000277381518465684,0,0,0,0.000186811133943583,1.85384301657336e-05,0.000191006604807335,0,0,0,0,0.000106700810926163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364391648143425,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella sp."
"OTU411",7.60514107536695e-05,0,8.01646046548914e-05,2.21926320461607e-05,0,0,0,1.87772269791197e-05,0,1.53268449689631e-05,0,0,0,0,0,0,0.000176174201049998,9.31836183198994e-05,9.15667063455728e-05,0,0,0,2.5890637945319e-05,0,6.39059304703477e-05,0,0.000171838177533386,6.21607061456218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55669369753877e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella sp."
"OTU684",0,0,0,0,0,0,0,0,0,0,0,0,5.52761041401802e-05,0,0,0,3.52348402099996e-05,4.65918091599497e-05,0,0,4.13009808982963e-05,0.000111313123817298,0,0,2.13019768234492e-05,0,0,4.14404707637479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82195824071712e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","?"
"OTU310",0.000152102821507339,1.52427406447679e-05,2.67215348849638e-05,0,0,0,8.38124612367367e-05,1.87772269791197e-05,4.18813083720735e-05,7.66342248448157e-05,0,0,0,5.13300909825863e-05,2.25443560204703e-05,2.25560517886949e-05,0.000364093348836663,0.000248489648853065,0,0,0.000165203923593185,0.000148417498423064,7.76719138359569e-05,0,0.000511247443762781,2.99949008668526e-05,2.4548311076198e-05,0.00010360117690937,4.79671520942459e-05,0,0,0.000475511174512601,0,0,0,0.000373622267887166,0,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,0,0.000255074153700397,0.000151050882568728,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","uncultured Prevotella sp."
"OTU584",0,0,0,2.21926320461607e-05,0,0,0,0,1.39604361240245e-05,0,0,0,2.76380520700901e-05,0,0,0,0,0.000124244824426532,0,0,0,7.4208749211532e-05,0,0,0,0,0,0,1.91868608376983e-05,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","?"
"OTU107",0.000430957994270794,0.00051825318192211,0.00098869679074366,0.000687971593430981,0,0.000146135922645385,0.0012739494107984,0.000244103950728556,0.000111683488992196,0.000153268449689631,3.54609929078014e-05,0.000210595986642197,0.000221104416560721,0.00124475470632772,0.000112721780102351,0.00048495511345694,0.00136241382145332,0.00403795679386231,0.000366266825382291,0.000125336842764931,0.000495611770779556,0.00100181811435568,0.000155343827671914,0.00079252847663595,0.00053254942058623,0.000299949008668526,0.000368224666142969,0.00136753553520368,5.7560582513095e-05,0.00140996931243261,0.000224592925322852,0.00130765572990965,0,0,0,0.000560433401830749,0.000148307441325869,0.000261377459210037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274887099941096,1.7648512230419e-05,0.000403117441547971,0,0,0,7.01865206787037e-05,0.000628290400155989,0.000710563713879678,0.000345259160157093,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris"
"OTU309",0,3.04854812895359e-05,0,0,0,0,0.000586687228657157,0,4.18813083720735e-05,0,0,0,0,2.56650454912931e-05,0,1.12780258943475e-05,0,0.000264020251906382,0,0.000125336842764931,0,0.00018552187302883,0,0,4.26039536468984e-05,0,0,0.000414404707637479,1.91868608376983e-05,0.00030411102817174,0,7.92518624187668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150240384615385,0,0,0,0,0,0,0,0,1.7648512230419e-05,0,0,0,0,3.50932603393518e-05,0.000129991117273653,0.000109317494443027,2.15786975098183e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","Prevotella dentalis"
"OTU630",0,0,0,0,0,0,0,0,0,0,0,3.00851409488853e-05,0,0,0,0,0.000152684307576665,0,9.15667063455728e-05,0,0,0.000111313123817298,0,0,0,0,0,2.07202353818739e-05,0,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","?","?"
"OTU324",2.53504702512232e-05,1.52427406447679e-05,0,0,0,0.000105542610799445,0,3.75544539582394e-05,0.000181485669612319,1.53268449689631e-05,0,0,0,0,0.000202899204184232,0,0.000552012496623328,1.55306030533166e-05,0,0,0.000144553433144037,3.7104374605766e-05,0,0,0.000149113837764145,0,4.90966221523959e-05,0.00058016659069247,8.63408737696426e-05,0,4.49185850645705e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117808757117612,5.29455366912569e-05,0,0,0,0,1.75466301696759e-05,0.000151656303485928,0.000364391648143425,4.31573950196366e-05,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","?"
"OTU72",0.00253504702512232,0.000152427406447679,0.000534430697699276,0.00130936529072348,1.64554879052164e-05,8.93052860610686e-05,3.35249844946947e-05,0.00189649992489109,2.7920872248049e-05,0.00242164150509618,0.00202127659574468,0.00345979120912181,0.0019623016969764,0.00491485621158263,0.000112721780102351,0.000902242071547796,0.00481542816203329,0.0155150724502632,0.00375423496016848,0.000188005264147396,0.00105317501290656,0.00341360246373047,0.000621375310687655,0.003061335488182,0.010054533060668,0.00188967875461172,0.002356637863315,0.00308731507189922,0.000287802912565475,0.00356639296674131,0.000898371701291409,0.00162466317958472,0,4.78163850812879e-05,0,0.000934055669717915,0.000500537614474806,0.00252329777929689,0,6.58241179568194e-05,0,0,0.000391236306729264,0,0,0,0,0,0,0,0,0,0,0,0.00157078342823483,0.000617697928064664,8.95816536773269e-05,0,0,0,3.50932603393518e-05,0.000541629655306887,0.00296979193236891,0.00409995252686548,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pallens"
"OTU234",0,0.000259126590961055,0,4.43852640923214e-05,0,0.000105542610799445,1.67624922473473e-05,0,0.000139604361240245,1.53268449689631e-05,0,0,0,0,0.000901774240818811,0,0,0.000186367236639799,0.00119036718249245,0,0,0.000296834996846128,0,0,0.000106509884117246,0,4.90966221523959e-05,0.00165761883054992,0,0,2.24592925322852e-05,0,0,0,0,0.000186811133943583,0,4.02119168015441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353426271352837,0.000211782146765028,0,0,0,0,5.26398905090277e-05,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella intermedia"
