"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"OTU38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21884,0,1,1,0,22130,0,0,0,0,0,0,0,0,0,0,0
"OTU21",6,1,0,0,2,0,0,1,1,0,7,0,0,1,0,0,0,0,0,0,0,76,0,0,0,9,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,0,12,0,0,0,0,3,0,0,1,3987,12,0,0,2,118440,1,0,8,0,0,1,6,0,1,0,1,0,2
"OTU640",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU453",0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,3,2,0,0,0,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"OTU544",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU548",0,0,0,0,0,0,0,0,55,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"OTU83",27,0,12,249,1,4,123,63,3,101,48,5,8,344,6,8,24,20,284,6,3,69,0,81,24,87,18,54,96,7,23,490,36,6,0,4,133,150,3,0,0,67,3,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,8,2,4,68,17,29,0,0,4,3,0,7,0,0
"OTU28",247,79,154,1700,32,55,158,1476,115,2258,1230,351,226,922,31,106,1355,785,508,41,137,640,92,3180,145,1616,130,633,465,153,729,824,9,25,14,131,821,3700,64,1,26,291,38,1,0,55,1,1,0,0,0,0,4,5,32,4,26,0,14,54,7,348,276,167,0,2,0,1,1,15,4,0
"OTU405",0,0,0,6,0,0,1,2,0,4,3,0,1,1,0,0,3,1,5,0,0,5,0,3,0,1,0,2,0,0,1,10,0,0,0,1,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU539",0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,7,0,0,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"OTU540",0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU529",1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU608",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU709",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"OTU241",0,7,0,14,0,4,1,1,38,12,1,5,0,29,6,2,16,33,2,6,26,5,2,29,2,1,1,53,2,0,2,1,0,0,0,8,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,1,2,4,2,4,0,0,0,0,1,0,0,0
"OTU316",2,0,5,2,0,5,0,1,8,1,0,1,0,1,5,16,1,6,0,0,0,1,2,9,0,0,0,0,1,0,1,0,0,0,4,0,7,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,8,7,3,0,0,3,14,0,0,5,0,0,0,0,0,0,0,0
"OTU588",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"OTU614",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"OTU3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,25330,18023,20357,0,0,0,3394,1902,638,7896,1663,27594,24451,13749,10195,49941,35473,3404,14098,861,7180,569,5554,3093,0,37534,477,10683,4538,0,0,1,9189,22068,8178,6681,3386,17435,47,0
"OTU422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,109,0,0,0,0,0,0,2,1,0,2,5,1,1,3,1,4,5,1,0,6,0,0,2,0,3,3,0,0,0,3,2,1,12,5,2,0,0
"OTU562",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU178",2,4,2,1,4,14,1,10,50,1,0,2,1,8,2,0,2,3,0,9,3,3,2,229,0,2,0,3,183,0,8,2,0,0,0,18,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,5,0,0,27,1,0,3,2,0,0,0,0,0,0,0,0
"OTU606",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU17",277,2651,349,226,324,1617,82,532,8,802,28,851,500,2440,1534,896,309,4022,46,660,4984,256,981,375,302,155,469,671,29,366,200,13,67,131,170,6,1469,445,721,22,26,166,100,0,0,177,11,0,0,5,0,0,29,44,46,15,41,0,30,557,99,352,1052,605,0,66,4,0,8,47,25,0
"OTU114",18,23,83,4,111,50,12,6,1,4,3,8,2,46,8,98,20,31,1,43,119,17,1,66,8,7,3,15,101,34,4,0,0,0,9,0,3,32,0,0,0,1,5,0,0,9,4,0,0,0,0,0,0,0,6,3,199,0,0,14,3,4,21,49,0,0,0,0,2,4,3,0
"OTU304",7,3,0,0,1,1,1,3,0,0,0,0,2,5,4,11,0,0,0,4,7,2,0,0,1,0,1,2,1,8,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,74,0,0,5,2,2,1,3,0,0,0,0,0,0,2,0
"OTU729",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU341",1,0,3,2,0,2,4,7,12,2,1,0,0,7,0,0,5,0,2,10,3,2,0,42,0,3,1,2,48,0,2,0,1,0,2,1,16,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0
"OTU481",0,0,0,1,0,0,0,5,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,4,0,3,0,0,0,7,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU699",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU346",0,0,1,0,2,0,0,1,39,0,0,0,0,1,0,0,2,0,0,5,0,2,0,0,0,0,0,1,122,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"OTU59",66,5,133,44,14,45,227,624,119,139,98,15,22,32,9,25,283,33,43,6,7,129,1,153,79,464,31,167,258,59,107,19,5,15,0,15,3,39,8,1,4,46,16,0,0,62,1,0,0,0,0,0,0,0,49,6,0,0,19,12,15,32,191,6,0,3,1,6,0,24,1,1
"OTU348",0,0,4,0,0,0,0,0,27,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1,0,3,0,0,33,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"OTU575",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU394",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU466",0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7",1,3,61,35,13040,0,0,111,20927,0,1,2,11,3,3,0,0,36,48,0,0,16,0,1,0,0,0,392,34094,569,1254,0,0,1,0,0,0,152,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,316,57,75,0,0,0,0,0,0,0,0
"OTU151",0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU189",12,21,0,0,0,12,0,7,11,2,0,15,1,1,30,4,0,14,0,6,4,4,17,10,3,1,4,4,4,1,0,0,1,0,0,4,13,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,4,108,0,0,0,0,9,2,4,0,0,0,0,0,0,0,0
"OTU11",539,13079,27,374,10,11089,2,2431,37,262,28,1071,2110,4145,739,3319,2,1751,6,235,2456,165,5697,366,130,86,3135,43,87,330,36,80,53,0,0,11,6770,781,0,0,0,0,1762,0,0,0,2,3,0,0,0,4,0,0,380,436,5372,0,0,0,119,1853,2339,1465,0,0,0,0,1,0,0,0
"OTU508",0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU383",0,40,0,1,0,1,0,3,0,2,0,0,0,0,4,0,1,15,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0
"OTU148",13,480,1,2,0,102,0,17,3,5,0,9,10,60,7,42,0,161,0,11,59,11,69,0,2,1,13,0,3,7,0,7,1,0,0,0,42,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,26,24,20,0,0,0,14,37,26,7,0,0,0,0,0,0,0,0
"OTU235",1,2,1,1,0,64,1,6,0,0,0,11,1,8,74,61,0,50,0,0,36,4,10,0,3,0,0,5,6,0,1,1,1,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0
"OTU421",0,14,0,2,0,3,0,1,0,0,0,0,0,6,2,2,0,3,0,0,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0
"OTU397",0,1,0,0,0,2,1,0,0,2,1,3,0,2,1,4,0,2,0,2,16,1,0,2,1,0,0,3,9,1,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU616",0,0,0,0,0,7,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
"OTU415",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,8,0,5,0,0,0,10,0,0,0,0,0,3,3,3,0,3,1,4,4,1,0,2,0,3,0,0,1,4,0,1,0,2,5,1,0,2,3,0,0
"OTU465",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0
"OTU603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,0,0,2,0,0,1,3,2,2,0,0,3,4,0,0,4,2,0,2,0,0,4,0,0,0,2,5,1,2,1,2,0,0
"OTU282",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"OTU624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,3,4,1,1,1,0,0,5,0,0,1,1,1,0,0,0,0,7,1,0,2,0,1,0,0
"OTU604",0,1,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU62",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"OTU213",0,452,0,0,0,157,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,135,70,0,0,0,0,11,0,33,0,0,0,0,0,0,0,0,0
"OTU22",267,2051,25,301,18,3682,43,368,91,376,225,767,640,578,373,2748,12,197,5,93,890,14,244,202,268,60,754,426,27,2260,91,215,2,0,0,12,1560,1750,1,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,368,232,599,0,0,2,63,449,536,626,0,0,0,0,0,5,0,0
"OTU45",12,118,3,35,0,676,0,20,20,13,2,20,17,45,21,507,4,9,0,23,7,1,0,12,76,2,18,133,4,101,1,164,0,0,0,1,73,49,0,0,0,0,77,0,0,0,0,2,0,0,0,0,0,0,80,104,295,0,0,0,20,34,38,30,0,0,0,0,0,0,0,0
"OTU722",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU140",1,91,2,7,0,187,0,12,4,9,3,22,18,33,8,177,1,11,0,3,10,2,44,3,4,2,5,15,7,78,4,22,0,0,0,0,2,8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,21,17,31,0,0,0,10,13,80,23,0,0,0,0,0,0,0,0
"OTU278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,696,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"OTU502",1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,234,0,0,0,0,0,0,0,0,0,0
"OTU652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU323",2,1,2,1,0,6,0,0,1,2,19,0,0,0,2,0,19,2,0,0,2,1,0,0,0,6,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0
"OTU567",1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU152",24,7,0,14,1,1,12,18,2,56,108,40,3,32,19,13,43,125,2,0,3,25,2,33,14,11,34,23,4,4,1,39,0,0,0,2,3,24,0,0,0,0,31,0,0,1,2,0,0,0,0,0,0,0,3,5,0,0,0,0,3,10,17,9,0,0,0,0,0,0,0,0
"OTU226",1,12,1,4,0,18,3,0,36,1,64,0,10,9,7,2,18,21,0,0,1,4,0,5,1,8,5,10,12,0,2,51,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,16,2,0,0,0,5,12,8,2,0,0,0,0,0,0,0,0
"OTU775",0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU418",0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
"OTU519",0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU641",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU672",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU475",0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
"OTU711",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU645",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU261",0,9,3,1,0,19,1,0,5,0,1,0,1,0,2,1,21,0,0,0,3,7,0,0,0,1,0,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0
"OTU609",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU338",0,1,1,0,0,9,3,0,11,0,0,0,0,0,5,0,34,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0
